temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density_categorical,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
292.72,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.81,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
271.22,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.27,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
268.87,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
273.58,0.0,0.0,75,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.01,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
269.3,0.0,0.0,75,6,high,0,0,0,0,0,0,0,1,0,0,0,0
293.01,0.0,0.0,0,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.05,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
273.62,0.0,0.0,20,23,low,0,0,0,0,0,0,0,1,0,0,0,0
299.56,0.0,0.0,75,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
258.63,0.0,0.0,5,21,low,0,0,0,0,0,0,0,1,0,0,0,0
279.95,0.0,0.0,1,20,low,0,0,0,0,0,0,0,1,0,0,0,0
274.65,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.94,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.9,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
249.27,0.0,0.0,1,9,low,0,0,0,0,0,0,0,1,0,0,0,0
271.61,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.65,0.0,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
261.79,0.0,0.0,64,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
269.45,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.79,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
270.14,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.45,0.0,0.0,75,16,high,0,0,0,0,0,0,0,1,0,0,0,0
265.22,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.65,1.27,0.0,75,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.86,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.61,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.16,0.0,0.0,5,21,low,0,0,0,0,0,0,0,1,0,0,0,0
283.21,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.37,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
287.44,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.37,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.01,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
275.82,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.0,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.53,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
265.31,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.99,0.0,0.0,1,8,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.44,0.0,0.0,1,18,high,0,0,0,0,0,0,0,1,0,0,0,0
286.267,0.0,0.0,88,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.36,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
276.29,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.17,0.0,0.0,1,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.29,0.0,0.0,40,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.91,0.0,0.0,48,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
283.27,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
269.29,0.0,0.0,20,12,high,0,0,0,0,0,0,0,1,0,0,0,0
277.28,0.0,0.0,90,23,low,0,0,0,0,0,0,0,1,0,0,0,0
292.09,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.02,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.807,0.0,0.0,0,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.02,0.0,0.0,1,17,high,0,0,0,0,0,0,0,1,0,0,0,0
260.79,0.0,0.0,64,21,low,0,0,0,0,0,0,0,1,0,0,0,0
280.86,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
278.5,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
290.15,0.0,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
257.02,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
271.87,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
294.17,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.99,0.25,0.0,12,9,high,0,0,0,0,0,0,0,1,0,0,0,0
288.69,0.0,0.0,90,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
281.26,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
263.42,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.27,0.0,0.0,1,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
286.59,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.0,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
294.63,0.25,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
273.24,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
265.78,0.0,0.0,90,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
295.21,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.44,0.0,0.0,1,18,high,0,0,0,0,0,0,0,1,0,0,0,0
295.19,0.25,0.0,40,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.18,0.0,0.0,0,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.88,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
290.15,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
253.51,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.02,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
293.73,0.0,0.0,1,8,high,0,0,0,0,0,0,0,1,0,0,0,0
286.15,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
292.43,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
277.88,0.0,0.0,1,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.82,0.0,0.0,75,14,high,0,0,0,0,0,0,0,1,0,0,0,0
301.22,0.0,0.0,20,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.4,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
266.84,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.18,0.0,0.0,75,13,high,0,0,0,0,0,0,0,1,0,0,0,0
300.0,0.0,0.0,48,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.62,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
251.68,0.0,0.0,5,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.37,0.0,0.0,40,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.7,0.0,0.0,20,12,high,0,0,0,0,0,0,0,1,0,0,0,0
280.81,0.0,0.0,1,8,low,0,0,0,0,0,0,0,1,0,0,0,0
256.58,0.0,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
283.09,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.61,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
300.75,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
270.86,0.0,0.0,90,19,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.08,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
287.63,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
303.79,0.0,0.0,1,16,high,0,0,0,0,0,0,0,1,0,0,0,0
284.64,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.61,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
295.7,1.56,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
265.65,0.0,0.0,75,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.01,0.0,0.0,1,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
264.48,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.28,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.82,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.95,0.6,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
287.12,0.25,0.0,92,14,high,0,0,0,0,0,0,0,1,0,0,0,0
298.38,0.0,0.0,8,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.42,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
260.67,0.0,0.0,1,11,high,0,0,0,0,0,0,0,1,0,0,0,0
287.43,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.93,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.94,0.0,0.0,90,13,low,0,0,0,0,0,0,0,1,0,0,0,0
285.28,0.0,0.0,40,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
294.03,0.51,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
278.82,0.0,0.0,75,5,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.01,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
291.05,0.0,0.0,0,8,high,0,0,0,0,0,0,0,1,0,0,0,0
282.96,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
278.13,0.0,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
251.93,0.0,0.0,1,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
279.75,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
256.38,0.0,0.0,5,15,high,0,0,0,0,0,0,0,1,0,0,0,0
273.96,0.3,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
262.78,0.0,0.0,1,9,low,0,0,0,0,0,0,0,1,0,0,0,0
282.64,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.48,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
294.61,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.18,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
283.59,0.0,0.0,68,5,low,0,0,0,0,0,0,0,1,0,0,0,0
282.565,0.0,0.0,0,6,high,0,0,0,0,0,0,0,1,0,0,0,0
295.87,5.08,0.0,12,20,low,0,0,0,0,0,0,0,1,0,0,0,0
283.97,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.72,0.0,0.0,20,8,low,0,0,0,0,0,0,0,1,0,0,0,0
298.42,0.0,0.0,75,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
277.08,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
275.18,0.34,0.0,64,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.68,0.0,0.0,90,7,high,0,0,0,0,0,0,0,1,0,0,0,0
259.06,0.0,0.0,81,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.88,0.0,0.0,40,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.69,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
271.53,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
259.55,0.0,0.0,5,14,high,0,0,0,0,0,0,0,1,0,0,0,0
295.23,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.15,0.0,0.0,75,6,high,0,0,0,0,0,0,0,1,0,0,0,0
271.01,0.0,0.0,75,20,low,0,0,0,0,0,0,0,1,0,0,0,0
275.95,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
299.34,0.0,0.0,1,13,very high,0,0,0,0,0,0,0,1,0,0,0,0
287.22,0.0,0.0,44,5,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.31,0.0,0.0,75,7,high,0,0,0,0,0,0,0,1,0,0,0,0
297.57,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
277.73,0.0,0.0,48,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.13,0.76,0.0,92,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.08,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
268.08,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
275.35,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
274.87,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
281.53,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.9,0.0,0.0,40,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.08,0.0,0.0,75,18,high,0,0,0,0,0,0,0,1,0,0,0,0
262.95,0.0,0.0,40,15,high,0,0,0,0,0,0,0,1,0,0,0,0
304.55,0.0,0.0,0,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.95,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.79,0.0,0.0,75,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.07,0.25,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.94,2.39,0.0,75,7,high,0,0,0,0,0,0,0,1,0,0,0,0
287.3,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.22,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
263.68,0.0,0.0,75,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.02,0.0,0.0,1,7,low,0,0,0,0,0,0,0,1,0,0,0,0
270.22,0.0,0.0,1,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.72,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.79,0.0,0.0,1,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
281.14,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.51,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.75,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
276.95,0.0,0.0,75,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.08,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
272.37,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
279.8,0.0,0.0,20,18,high,0,0,0,0,0,0,0,1,0,0,0,0
271.97,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.9,0.0,0.0,1,16,high,0,0,0,0,0,0,0,1,0,0,0,0
295.36,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.09,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
298.95,0.0,0.0,40,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.07,0.0,0.0,90,19,low,0,0,0,0,0,0,0,1,0,0,0,0
282.71,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
297.63,0.0,0.0,75,13,low,0,0,0,0,0,0,0,1,0,0,0,0
276.82,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.97,0.0,0.0,75,5,low,0,0,0,0,0,0,0,1,0,0,0,0
292.25,0.0,0.0,0,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.68,0.0,0.0,75,5,low,0,0,0,0,0,0,0,1,0,0,0,0
280.61,0.0,0.0,64,18,high,0,0,0,0,0,0,0,1,0,0,0,0
290.18,0.38,0.0,92,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
294.08,0.0,0.0,1,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
277.64,0.0,0.0,1,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.01,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
282.33,0.0,0.0,57,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
277.01,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.59,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
296.86,0.0,0.0,24,21,low,0,0,0,0,0,0,0,1,0,0,0,0
276.72,0.0,0.0,20,14,high,0,0,0,0,0,0,0,1,0,0,0,0
257.15,0.0,0.0,1,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
280.84,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
304.79,0.0,0.0,40,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
285.45,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
274.15,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
286.35,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.788,0.0,0.0,20,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
264.95,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
300.08,0.0,0.0,1,17,high,0,0,0,0,0,0,0,1,0,0,0,0
297.48,4.06,0.0,75,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
283.35,0.0,0.0,0,6,high,0,0,0,0,0,0,0,1,0,0,0,0
255.22,0.0,0.0,5,8,high,0,0,0,0,0,0,0,1,0,0,0,0
297.888,0.0,0.0,0,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.62,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.93,0.0,0.0,1,9,high,0,0,0,0,0,0,0,1,0,0,0,0
297.81,0.0,0.0,40,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
273.93,0.0,0.0,1,10,high,0,0,0,0,0,0,0,1,0,0,0,0
278.56,0.0,0.0,64,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.41,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
290.75,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.42,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
293.38,0.0,0.0,75,10,high,0,0,0,0,0,0,0,1,0,0,0,0
289.81,0.0,0.0,75,23,low,0,0,0,0,0,0,0,1,0,0,0,0
278.09,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.22,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
288.15,0.0,0.0,0,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
248.14,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
275.75,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
297.15,0.0,0.0,5,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
291.89,0.0,0.0,64,23,low,0,0,0,0,0,0,0,1,0,0,0,0
290.26,0.0,0.0,0,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
261.02,0.0,0.0,1,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.24,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.78,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
297.32,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
277.0,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
258.3,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.82,0.0,0.0,75,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
282.15,0.0,0.0,40,11,high,0,0,0,0,0,0,0,1,0,0,0,0
277.55,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
291.08,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
296.29,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
284.52,0.25,0.0,92,11,high,0,0,0,0,0,0,0,1,0,0,0,0
280.72,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
273.38,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
269.22,0.0,0.0,40,16,high,0,0,0,0,0,0,0,1,0,0,0,0
289.52,0.0,0.0,0,22,low,0,0,0,0,0,0,0,1,0,0,0,0
261.68,0.0,0.0,90,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.92,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
275.15,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
293.78,0.0,0.0,44,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
277.4,0.0,0.0,90,22,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.53,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.97,0.0,0.0,40,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.45,0.0,0.0,1,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
255.1,0.0,0.0,40,15,high,0,0,0,0,0,0,0,1,0,0,0,0
281.79,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
267.68,0.0,0.0,40,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.75,0.0,0.0,1,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
292.92,0.0,0.0,75,23,low,0,0,0,0,0,0,0,1,0,0,0,0
297.43,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
261.59,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
255.74,0.0,0.0,64,13,low,0,0,0,0,0,0,0,1,0,0,0,0
294.88,0.0,0.0,20,10,high,0,0,0,0,0,0,0,1,0,0,0,0
297.76,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.75,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
281.47,0.0,0.0,75,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.15,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
277.03,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
248.72,0.0,0.0,40,6,high,0,0,0,0,0,0,0,1,0,0,0,0
270.58,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
261.02,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
295.08,0.0,0.0,90,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.26,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
302.99,0.0,0.0,75,16,high,0,0,0,0,0,0,0,1,0,0,0,0
294.54,0.54,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
251.77,0.0,0.0,1,23,medium,0,0,0,0,0,0,0,1,0,0,0,0
297.22,0.0,0.0,1,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
262.09,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
286.24,0.0,0.0,8,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
276.36,0.0,0.0,75,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
293.42,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.82,0.0,0.0,75,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.24,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
299.28,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
300.97,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
268.22,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
290.29,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
293.51,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
273.04,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
283.26,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
284.7,0.0,0.0,68,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.17,0.76,0.0,90,17,high,0,0,0,0,0,0,0,1,0,0,0,0
294.86,0.0,0.0,92,7,low,0,0,0,0,0,0,0,1,0,0,0,0
289.1,0.0,0.0,1,7,high,0,0,0,0,0,0,0,1,0,0,0,0
272.15,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
275.35,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.75,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.14,0.0,0.0,5,10,high,0,0,0,0,0,0,0,1,0,0,0,0
272.72,0.0,0.0,90,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.29,0.0,0.0,1,6,low,0,0,0,0,0,0,0,1,0,0,0,0
270.03,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
260.14,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
264.07,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.93,0.0,0.0,0,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.84,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.82,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
291.96,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.45,0.0,0.0,75,13,high,0,0,0,0,0,0,0,1,0,0,0,0
274.8,0.0,0.0,1,23,low,0,0,0,0,0,0,0,1,0,0,0,0
304.83,0.0,0.0,40,17,high,0,0,0,0,0,0,0,1,0,0,0,0
279.29,0.0,0.0,75,21,low,0,0,0,0,0,0,0,1,0,0,0,0
261.55,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
283.79,0.64,0.0,0,5,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.93,0.25,0.0,20,14,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.95,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.03,0.0,0.0,64,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
291.53,2.67,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
