holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
None,290.12,0.38,0.0,80,Drizzle,light intensity drizzle,7/31/2013 5:00,2956,medium
None,254.42,0.0,0.0,40,Clouds,scattered clouds,1/4/2017 22:00,1569,low
None,263.92,0.0,0.0,64,Clouds,broken clouds,12/25/2013 19:00,2713,low
None,273.95,0.0,0.0,90,Mist,mist,1/23/2017 9:00,4616,high
None,293.65,0.0,0.0,1,Clear,sky is clear,7/12/2017 5:00,2960,medium
None,271.03,0.0,0.0,90,Clouds,overcast clouds,12/25/2015 21:00,2440,low
None,284.55,5.21,0.0,90,Mist,mist,4/24/2016 10:00,3494,medium
None,270.88,0.0,0.0,1,Clear,sky is clear,2/21/2016 0:00,1353,very low
None,290.61,0.51,0.0,0,Rain,light rain,9/11/2013 8:00,6225,very high
None,253.62,0.0,0.0,1,Clear,sky is clear,1/9/2016 22:00,2172,low
None,263.65,0.0,0.0,1,Clear,sky is clear,3/12/2017 9:00,2613,low
None,270.75,0.0,0.0,90,Clouds,overcast clouds,1/28/2017 14:00,4991,high
None,273.72,0.0,0.0,90,Snow,light snow,10/28/2017 0:00,1340,very low
None,281.03,0.0,0.0,90,Mist,mist,5/21/2017 21:00,2238,low
None,294.47,0.0,0.0,1,Clear,sky is clear,4/27/2013 18:00,4036,medium
None,277.35,0.0,0.0,90,Mist,mist,2/22/2017 9:00,4933,high
None,297.62,0.0,0.0,56,Clouds,broken clouds,8/12/2013 14:00,5555,high
None,267.22,0.0,0.0,75,Snow,light snow,4/6/2018 5:00,2687,low
None,274.51,0.0,0.0,90,Clouds,overcast clouds,4/17/2013 2:00,239,very low
None,259.48,0.0,0.0,1,Clear,sky is clear,2/12/2016 9:00,5152,high
None,255.71,0.0,0.0,1,Snow,light snow,12/13/2016 11:00,4643,high
None,288.4,0.0,0.0,1,Clear,sky is clear,8/5/2015 1:00,440,very low
None,280.01,0.0,0.0,75,Clouds,broken clouds,11/28/2017 7:00,6649,very high
None,274.52,0.0,0.0,90,Clouds,overcast clouds,3/28/2014 18:00,4869,high
None,291.15,0.0,0.0,1,Mist,mist,9/14/2017 8:00,6122,very high
None,301.77,0.0,0.0,1,Clear,sky is clear,8/31/2015 17:00,5992,very high
None,267.42,0.0,0.0,1,Clear,sky is clear,11/21/2016 8:00,5277,high
None,269.72,0.0,0.0,1,Clear,sky is clear,1/31/2018 13:00,5021,high
None,289.94,0.0,0.0,0,Clear,Sky is Clear,8/8/2016 4:00,966,very low
None,292.32,0.0,0.0,40,Drizzle,light intensity drizzle,8/17/2015 1:00,368,very low
None,273.56,0.0,0.0,20,Clouds,few clouds,4/9/2014 3:00,375,very low
None,294.2,0.0,0.0,8,Clear,sky is clear,8/11/2013 12:00,4084,medium
None,271.08,0.0,0.0,90,Snow,light snow,11/27/2016 4:00,300,very low
None,290.61,0.0,0.0,40,Clouds,scattered clouds,6/10/2018 7:00,1012,very low
None,275.22,0.0,0.0,40,Clouds,scattered clouds,11/18/2017 14:00,4729,high
None,285.19,0.0,0.0,90,Clouds,overcast clouds,4/26/2014 19:00,2403,low
None,258.68,0.0,0.0,90,Clouds,overcast clouds,1/13/2017 17:00,5686,high
None,271.59,0.0,0.0,75,Clouds,broken clouds,3/24/2014 17:00,5878,very high
None,284.14,0.0,0.0,75,Clouds,broken clouds,11/27/2017 12:00,4933,high
None,275.72,0.0,0.0,90,Mist,mist,3/27/2017 8:00,6138,very high
None,297.77,0.0,0.0,1,Clear,sky is clear,6/10/2014 19:00,3532,medium
None,295.01,0.0,0.0,1,Clear,sky is clear,5/29/2018 5:00,2911,low
None,277.19,0.0,0.0,90,Clouds,overcast clouds,4/13/2014 17:00,4134,medium
None,298.15,0.0,0.0,1,Clear,sky is clear,7/3/2018 23:00,1741,low
None,273.45,0.0,0.0,90,Clouds,overcast clouds,3/28/2014 20:00,2859,low
None,266.84,0.0,0.0,64,Mist,mist,12/1/2013 4:00,296,very low
None,255.58,0.0,0.0,1,Snow,light snow,1/30/2018 7:00,6405,very high
None,285.64,0.0,0.0,0,Clear,Sky is Clear,10/2/2016 23:00,958,very low
None,278.49,0.0,0.0,20,Clouds,few clouds,4/5/2014 23:00,2277,low
None,299.12,0.0,0.0,0,Clear,Sky is Clear,6/11/2014 19:00,3556,medium
None,263.47,0.0,0.0,64,Clouds,broken clouds,12/17/2013 20:00,2860,low
None,287.21,1.02,0.0,92,Rain,moderate rain,10/5/2013 3:00,373,very low
None,281.85,0.0,0.0,90,Drizzle,drizzle,4/19/2016 4:00,862,very low
None,282.11,0.25,0.0,90,Rain,light rain,6/8/2014 6:00,1077,very low
None,277.54,0.0,0.0,64,Clouds,broken clouds,11/10/2013 14:00,4319,medium
None,294.06,0.0,0.0,1,Clear,sky is clear,4/29/2013 20:00,2883,low
None,274.8,0.0,0.0,90,Mist,mist,1/12/2013 8:00,2624,low
None,252.62,0.0,0.0,40,Snow,light snow,12/9/2013 8:00,4719,high
None,297.68,0.0,0.0,40,Clouds,scattered clouds,7/28/2017 11:00,4931,high
None,291.31,0.0,0.0,1,Clear,sky is clear,7/5/2015 5:00,451,very low
None,269.08,0.0,0.0,90,Fog,fog,1/25/2018 7:00,5702,high
None,291.49,0.0,0.0,92,Rain,light rain,7/6/2015 14:00,4888,high
None,262.41,0.0,0.0,90,Clouds,overcast clouds,2/8/2018 18:00,4550,high
None,299.77,0.76,0.0,90,Rain,light rain,8/27/2018 11:00,4775,high
None,269.69,0.0,0.0,90,Clouds,overcast clouds,12/16/2015 22:00,1915,low
None,297.96,0.0,0.0,1,Clear,sky is clear,7/6/2014 22:00,2052,low
None,271.21,0.0,0.0,90,Mist,mist,11/27/2016 7:00,1243,very low
None,294.23,0.0,0.0,40,Mist,mist,8/17/2018 22:00,2903,low
None,275.71,0.0,0.0,75,Clouds,broken clouds,2/27/2017 20:00,2647,low
None,277.35,0.0,0.0,1,Clear,sky is clear,11/21/2017 1:00,373,very low
None,292.0,0.0,0.0,90,Rain,light rain,8/17/2017 12:00,5125,high
None,297.66,0.0,0.0,90,Rain,light rain,6/12/2017 15:00,5287,high
None,279.01,0.0,0.0,90,Clouds,overcast clouds,12/10/2015 20:00,2864,low
None,262.75,0.0,0.0,90,Clouds,overcast clouds,2/8/2018 17:00,6278,very high
None,301.15,0.0,0.0,1,Clear,sky is clear,9/11/2013 15:00,5832,very high
None,272.15,0.0,0.0,90,Clouds,overcast clouds,2/6/2017 22:00,1451,very low
None,265.75,0.0,0.0,90,Snow,light snow,12/26/2016 23:00,964,very low
None,275.95,0.0,0.0,90,Clouds,overcast clouds,12/13/2012 21:00,2632,low
None,293.36,0.0,0.0,90,Rain,light rain,5/9/2013 17:00,6305,very high
None,287.31,0.0,0.0,90,Mist,mist,5/30/2013 1:00,369,very low
None,286.72,0.0,0.0,1,Clear,sky is clear,9/13/2016 10:00,4313,medium
None,302.75,0.0,0.0,75,Clouds,broken clouds,6/7/2017 18:00,4648,high
None,265.17,0.0,0.0,90,Mist,mist,12/11/2012 0:00,450,very low
None,297.4,0.0,0.0,40,Clouds,scattered clouds,9/17/2018 12:00,4533,high
None,277.68,0.0,0.0,90,Mist,mist,4/20/2017 7:00,6470,very high
None,294.48,0.0,0.0,75,Clouds,broken clouds,10/18/2017 17:00,6384,very high
None,298.26,0.0,0.0,40,Clouds,scattered clouds,9/10/2018 15:00,5688,high
None,287.51,0.0,0.0,40,Clouds,scattered clouds,6/20/2017 1:00,437,very low
None,277.64,0.0,0.0,1,Clear,sky is clear,4/28/2013 7:00,1320,very low
None,273.44,0.0,0.0,40,Clouds,scattered clouds,1/8/2013 17:00,6271,very high
None,281.73,0.0,0.0,90,Clouds,overcast clouds,10/5/2012 16:00,6069,very high
None,285.95,0.0,0.0,8,Clear,sky is clear,5/5/2014 22:00,1882,low
None,282.55,0.0,0.0,1,Clear,sky is clear,4/27/2018 9:00,5414,high
None,294.28,0.0,0.0,1,Rain,light rain,6/22/2017 2:00,336,very low
None,267.48,0.0,0.0,1,Clear,sky is clear,12/22/2017 13:00,5349,high
None,273.92,0.0,0.0,90,Mist,mist,3/27/2018 6:00,5421,high
None,295.87,0.0,0.0,1,Clear,sky is clear,7/28/2015 10:00,4287,medium
None,275.84,0.0,0.0,90,Mist,mist,5/1/2017 1:00,362,very low
None,276.58,0.0,0.0,90,Clouds,overcast clouds,12/11/2015 13:00,5250,high
None,292.6,0.0,0.0,20,Clouds,few clouds,10/8/2017 12:00,4289,medium
None,287.04,0.0,0.0,1,Clear,sky is clear,10/22/2015 18:00,4815,high
None,260.62,0.0,0.0,90,Snow,light snow,2/2/2018 18:00,4691,high
None,253.64,0.0,0.0,75,Clouds,broken clouds,12/9/2013 21:00,1960,low
None,288.26,0.0,0.0,75,Mist,mist,6/4/2016 7:00,2415,low
None,281.15,0.0,0.0,1,Clear,sky is clear,11/30/2017 14:00,5338,high
None,299.52,0.0,0.0,1,Clear,sky is clear,9/14/2015 14:00,5294,high
None,265.93,0.0,0.0,90,Mist,mist,2/15/2016 5:00,2487,low
None,269.75,0.0,0.0,90,Snow,light snow,4/9/2018 1:00,315,very low
None,268.97,0.0,0.0,90,Mist,mist,2/26/2013 8:00,6219,very high
None,291.83,0.0,0.0,1,Clear,sky is clear,10/10/2015 23:00,1798,low
None,288.95,0.0,0.0,40,Fog,fog,8/10/2017 4:00,933,very low
None,296.92,0.0,0.0,90,Clouds,overcast clouds,7/19/2014 13:00,4697,high
None,268.25,0.0,0.0,90,Mist,mist,12/19/2012 6:00,5796,high
None,290.81,0.0,0.0,0,Clear,Sky is Clear,5/5/2014 15:00,5851,very high
None,289.04,2.98,0.0,90,Rain,heavy intensity rain,5/11/2014 23:00,1039,very low
None,275.25,0.0,0.0,75,Clouds,broken clouds,11/10/2012 5:00,696,very low
None,276.96,0.0,0.0,75,Clouds,broken clouds,3/30/2014 5:00,496,very low
None,292.19,0.0,0.0,1,Clear,sky is clear,9/8/2015 9:00,5590,high
None,297.63,0.0,0.0,75,Clouds,broken clouds,7/4/2016 13:00,2881,low
None,268.21,0.0,0.0,1,Clear,sky is clear,3/2/2018 0:00,644,very low
None,255.18,0.0,0.0,64,Clouds,broken clouds,12/23/2013 19:00,2790,low
None,288.75,0.0,0.0,75,Clouds,broken clouds,6/5/2013 2:00,249,very low
None,273.39,0.0,0.0,90,Mist,mist,4/19/2013 13:00,4871,high
None,262.79,0.0,0.0,90,Mist,mist,2/3/2018 9:00,3168,medium
None,266.29,0.0,0.0,90,Mist,mist,2/19/2018 21:00,1593,low
None,275.91,0.0,0.0,90,Mist,mist,12/2/2012 5:00,447,very low
None,299.62,0.0,0.0,1,Clear,sky is clear,6/22/2018 16:00,6010,very high
None,270.22,0.0,0.0,1,Clear,sky is clear,3/1/2018 5:00,2872,low
None,262.33,0.0,0.0,1,Clear,sky is clear,11/25/2012 1:00,689,very low
None,301.02,0.0,0.0,20,Clouds,few clouds,6/15/2017 20:00,3439,medium
None,277.88,0.0,0.0,90,Drizzle,light intensity drizzle,11/4/2017 18:00,4411,high
None,289.86,0.0,0.0,1,Clear,sky is clear,6/7/2018 2:00,328,very low
None,268.87,0.0,0.0,90,Haze,haze,2/8/2013 4:00,735,very low
None,279.893,0.0,0.0,24,Clouds,few clouds,4/21/2016 23:00,2737,low
None,272.21,0.0,0.0,1,Clear,sky is clear,4/25/2013 8:00,6470,very high
None,266.77,0.0,0.0,64,Clouds,broken clouds,12/26/2013 11:00,4017,medium
None,272.48,0.0,0.0,75,Haze,haze,1/17/2017 11:00,4327,medium
None,251.08,0.0,0.0,5,Clear,sky is clear,1/6/2017 10:00,4484,high
None,250.72,0.0,0.0,1,Clear,sky is clear,2/6/2014 9:00,5189,high
None,285.55,0.0,0.0,1,Clear,sky is clear,10/13/2017 0:00,640,very low
None,292.85,0.0,0.0,75,Clouds,broken clouds,9/7/2015 5:00,576,very low
None,283.01,0.0,0.0,0,Clear,Sky is Clear,10/2/2016 8:00,2008,low
None,300.88,0.0,0.0,75,Rain,light rain,7/11/2017 14:00,5049,high
None,262.17,0.0,0.0,40,Mist,mist,12/31/2015 10:00,4150,medium
None,276.35,0.0,0.0,5,Clear,sky is clear,3/7/2017 11:00,4655,high
None,301.42,0.0,0.0,40,Clouds,scattered clouds,7/26/2016 19:00,3060,medium
None,286.48,0.0,0.0,1,Clear,sky is clear,5/13/2013 16:00,6454,very high
None,265.93,0.0,0.0,90,Snow,heavy snow,1/4/2013 1:00,353,very low
None,255.1,0.0,0.0,40,Clouds,scattered clouds,12/7/2013 15:00,4839,high
None,293.91,0.0,0.0,1,Clear,sky is clear,9/13/2018 0:00,699,very low
None,276.87,0.25,0.0,64,Rain,light rain,10/19/2013 10:00,4269,medium
None,294.21,0.0,0.0,75,Clouds,broken clouds,6/5/2014 19:00,3544,medium
None,275.77,0.0,0.0,40,Clouds,scattered clouds,12/22/2016 15:00,5496,high
None,281.72,0.0,0.0,90,Clouds,overcast clouds,10/21/2012 22:00,1583,low
None,296.46,0.0,0.0,12,Clouds,few clouds,7/8/2014 18:00,4817,high
None,262.21,0.0,0.0,1,Clear,sky is clear,1/30/2017 0:00,512,very low
None,291.15,0.0,0.0,75,Rain,light rain,6/8/2018 6:00,5554,high
None,272.15,0.0,0.0,1,Clear,sky is clear,11/24/2013 17:00,3671,medium
None,282.87,0.0,0.0,8,Clear,sky is clear,10/2/2016 5:00,550,very low
None,275.515,0.0,0.0,32,Clouds,scattered clouds,1/24/2017 15:00,5563,high
None,269.26,0.0,0.0,90,Clouds,overcast clouds,12/24/2015 13:00,4236,medium
None,287.94,0.0,0.0,90,Rain,moderate rain,9/25/2017 10:00,4359,medium
None,293.37,0.85,0.0,90,Rain,light rain,8/31/2018 4:00,851,very low
None,274.98,0.0,0.0,20,Clouds,few clouds,11/2/2012 20:00,2902,low
None,294.17,0.0,0.0,75,Clouds,broken clouds,5/3/2016 16:00,6339,very high
None,271.41,0.0,0.0,90,Clouds,overcast clouds,11/16/2017 10:00,4678,high
None,280.82,0.62,0.0,90,Rain,light rain,4/23/2014 13:00,5148,high
None,295.24,0.0,0.0,1,Clear,sky is clear,7/24/2015 0:00,827,very low
None,289.14,0.0,0.0,5,Mist,mist,7/29/2018 8:00,1866,low
None,279.22,0.0,0.0,5,Clear,sky is clear,11/15/2015 8:00,2033,low
None,275.4,0.0,0.0,75,Clouds,broken clouds,2/14/2013 13:00,5015,high
None,275.01,0.0,0.0,90,Clouds,overcast clouds,3/1/2017 15:00,5712,high
None,299.65,0.0,0.0,75,Thunderstorm,thunderstorm with rain,5/28/2018 20:00,2611,low
None,275.82,0.0,0.0,1,Clear,sky is clear,4/29/2017 5:00,776,very low
None,269.822,0.0,0.0,0,Clear,Sky is Clear,2/14/2017 6:00,5774,high
None,288.35,0.0,0.0,1,Clear,sky is clear,10/2/2015 18:00,5330,high
None,280.72,0.0,0.0,90,Rain,moderate rain,11/11/2015 23:00,956,very low
None,291.12,0.0,0.0,40,Clouds,scattered clouds,6/2/2016 12:00,5047,high
None,271.72,0.0,0.0,40,Fog,fog,1/17/2017 22:00,2885,low
None,269.0,0.0,0.0,90,Clouds,overcast clouds,1/30/2014 4:00,833,very low
None,249.15,0.0,0.0,20,Snow,light snow,12/24/2013 5:00,1342,very low
None,273.65,0.0,0.0,1,Clear,sky is clear,4/21/2013 22:00,1606,low
None,283.75,0.0,0.0,1,Clear,sky is clear,10/17/2017 1:00,354,very low
None,288.21,0.0,0.0,1,Clear,sky is clear,4/16/2016 5:00,745,very low
None,301.61,0.0,0.0,75,Clouds,broken clouds,7/15/2018 12:00,4245,medium
None,265.89,0.0,0.0,1,Clear,sky is clear,2/19/2014 6:00,5516,high
None,274.97,0.0,0.0,90,Rain,light rain,2/14/2013 17:00,6098,very high
None,302.24,0.0,0.0,40,Clouds,scattered clouds,7/13/2015 15:00,5539,high
None,292.25,0.25,0.0,90,Mist,mist,9/23/2015 19:00,3368,medium
None,296.42,0.0,0.0,40,Clouds,scattered clouds,7/1/2017 17:00,3790,medium
None,275.86,0.0,0.0,90,Clouds,overcast clouds,3/22/2017 23:00,1118,very low
None,250.36,0.0,0.0,5,Clear,sky is clear,1/13/2018 10:00,3916,medium
None,278.49,0.0,0.0,1,Clear,sky is clear,11/13/2016 8:00,1842,low
None,276.63,0.25,0.0,64,Rain,light rain,12/28/2013 12:00,3896,medium
None,290.88,0.0,0.0,75,Clouds,broken clouds,5/22/2018 23:00,1084,very low
None,264.71,0.0,0.0,90,Fog,fog,2/27/2018 8:00,5876,very high
None,285.19,0.0,0.0,1,Haze,haze,9/12/2015 9:00,2119,low
None,294.96,0.0,0.0,1,Clear,sky is clear,7/24/2015 1:00,472,very low
None,288.22,0.0,0.0,90,Clouds,overcast clouds,4/18/2017 13:00,4886,high
None,285.45,0.0,0.0,12,Clouds,few clouds,9/27/2016 10:00,3968,medium
None,295.98,0.0,0.0,1,Clear,sky is clear,7/11/2015 23:00,2122,low
None,265.59,0.0,0.0,64,Clouds,broken clouds,12/22/2013 15:00,3846,medium
None,267.34,0.0,0.0,90,Haze,haze,2/9/2013 8:00,3001,medium
None,263.73,0.0,0.0,5,Clear,sky is clear,1/29/2018 17:00,6023,very high
None,296.99,0.25,0.0,5,Rain,light rain,9/13/2018 22:00,1921,low
None,285.04,2.2,0.0,90,Drizzle,drizzle,5/9/2016 23:00,891,very low
None,297.65,0.0,0.0,1,Clear,sky is clear,6/7/2018 15:00,6202,very high
None,296.26,16.0,0.0,32,Rain,heavy intensity rain,7/10/2013 8:00,6298,very high
None,257.29,0.0,0.0,75,Snow,light snow,1/15/2018 11:00,3638,medium
None,290.32,0.0,0.0,1,Clear,sky is clear,9/27/2015 1:00,1070,very low
None,256.61,0.0,0.0,1,Clear,sky is clear,2/26/2014 22:00,1562,low
None,273.95,0.0,0.0,90,Mist,mist,4/27/2017 5:00,2788,low
None,272.88,0.0,0.0,90,Clouds,overcast clouds,10/28/2017 6:00,1364,very low
None,292.98,0.0,0.0,1,Clear,sky is clear,7/25/2014 1:00,542,very low
None,266.15,0.0,0.0,1,Clear,sky is clear,2/6/2013 19:00,3281,medium
None,292.01,0.0,0.0,1,Fog,fog,8/9/2018 7:00,6313,very high
None,296.3,0.0,0.0,75,Thunderstorm,proximity thunderstorm,9/12/2018 11:00,4598,high
None,296.95,0.0,0.0,1,Thunderstorm,thunderstorm,6/30/2017 13:00,5263,high
None,276.16,0.0,0.0,90,Mist,mist,2/22/2017 3:00,372,very low
None,266.6,0.0,0.0,75,Clouds,broken clouds,12/27/2015 5:00,413,very low
None,300.02,0.0,0.0,0,Clear,Sky is Clear,8/17/2016 12:00,4738,high
None,272.12,0.0,0.0,90,Clouds,overcast clouds,12/9/2012 21:00,944,very low
None,287.65,0.0,0.0,90,Rain,light rain,5/9/2018 11:00,4693,high
None,249.45,0.0,0.0,1,Clear,sky is clear,12/31/2017 23:00,1580,low
None,294.52,0.0,0.0,1,Clear,sky is clear,6/30/2017 11:00,4725,high
None,300.52,0.0,0.0,40,Clouds,scattered clouds,5/24/2016 15:00,6062,very high
None,293.66,0.0,0.0,0,Clear,Sky is Clear,6/8/2014 12:00,5294,high
None,292.56,0.0,0.0,32,Rain,light rain,6/12/2016 9:00,2794,low
None,267.96,0.0,0.05,90,Snow,light snow,12/29/2015 4:00,763,very low
None,295.22,0.0,0.0,1,Clear,sky is clear,6/20/2018 23:00,1209,very low
None,272.22,0.0,0.0,75,Clouds,broken clouds,10/29/2017 4:00,354,very low
None,297.28,0.0,0.0,88,Rain,light rain,6/5/2014 12:00,5163,high
None,294.2,0.0,0.0,90,Clouds,overcast clouds,7/7/2016 9:00,4557,high
None,291.08,0.0,0.0,90,Rain,heavy intensity rain,6/26/2018 5:00,2973,medium
None,265.52,0.0,0.0,1,Haze,haze,1/13/2016 18:00,4648,high
None,266.21,0.0,0.0,75,Haze,haze,12/5/2017 14:00,4383,high
None,287.66,0.0,0.0,40,Clouds,scattered clouds,5/5/2016 10:00,4425,high
None,274.55,0.0,0.0,90,Clouds,overcast clouds,2/20/2016 7:00,2085,low
None,287.58,0.0,0.0,1,Clear,sky is clear,5/11/2017 12:00,5102,high
None,278.36,0.0,0.0,64,Fog,fog,11/17/2013 7:00,1092,very low
None,292.42,0.0,0.0,75,Mist,mist,9/3/2015 6:00,5815,high
None,284.82,0.0,0.0,90,Drizzle,light intensity drizzle,4/2/2017 16:00,4478,high
None,298.37,0.0,0.0,92,Clouds,overcast clouds,7/11/2014 14:00,5790,high
None,271.63,0.0,0.0,90,Clouds,overcast clouds,12/1/2012 3:00,411,very low
None,284.48,0.0,0.0,1,Clear,sky is clear,11/6/2016 23:00,819,very low
None,274.02,0.0,0.0,90,Clouds,overcast clouds,3/9/2014 11:00,3789,medium
None,271.5,0.0,0.0,90,Mist,mist,1/17/2013 7:00,6857,very high
None,249.93,0.0,0.0,1,Clear,sky is clear,1/17/2016 23:00,977,very low
None,288.44,0.0,0.0,75,Clouds,broken clouds,5/1/2016 14:00,4514,high
None,287.8,0.0,0.0,1,Clear,sky is clear,7/17/2014 1:00,451,very low
None,275.02,0.0,0.0,90,Fog,fog,11/2/2017 5:00,2914,medium
None,292.51,0.0,0.0,1,Mist,mist,5/30/2018 2:00,306,very low
None,286.119,0.0,0.0,48,Clouds,scattered clouds,10/6/2016 18:00,4261,medium
None,285.15,0.0,0.0,90,Rain,light rain,5/10/2018 22:00,2014,low
None,257.42,0.0,0.0,40,Mist,mist,2/24/2018 3:00,425,very low
None,299.93,0.0,0.0,75,Clouds,broken clouds,7/4/2018 19:00,2596,low
None,293.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm,8/13/2017 19:00,3778,medium
None,269.15,0.0,0.0,90,Clouds,overcast clouds,1/28/2017 23:00,1880,low
None,283.628,0.0,0.0,0,Clear,Sky is Clear,10/18/2016 21:00,3270,medium
None,300.72,0.0,0.0,5,Clear,sky is clear,5/26/2018 11:00,3937,medium
None,265.25,0.0,0.0,64,Clouds,broken clouds,12/20/2013 14:00,5714,high
None,286.53,0.0,0.0,40,Clouds,scattered clouds,10/20/2017 9:00,4811,high
None,291.65,0.0,0.0,1,Clear,sky is clear,7/31/2017 2:00,345,very low
None,293.72,0.0,0.0,90,Drizzle,light intensity drizzle,9/7/2016 12:00,4442,high
None,287.81,0.0,0.0,75,Clouds,broken clouds,10/18/2017 11:00,4779,high
None,254.77,0.0,0.0,90,Clouds,overcast clouds,3/1/2014 15:00,4305,medium
None,300.08,0.0,0.0,1,Clear,sky is clear,9/3/2017 19:00,3548,medium
None,274.71,0.0,0.0,90,Fog,fog,1/22/2017 3:00,388,very low
None,301.26,0.0,0.0,5,Clear,sky is clear,9/11/2018 16:00,6601,very high
None,274.65,0.0,0.0,90,Mist,mist,1/21/2017 23:00,3089,medium
None,274.07,1.02,0.0,64,Mist,mist,12/2/2013 18:00,3611,medium
None,299.02,0.0,0.0,75,Clouds,broken clouds,7/10/2016 19:00,3240,medium
None,290.7,0.0,0.0,12,Clouds,few clouds,7/14/2014 0:00,705,very low
None,263.8,0.0,0.0,90,Clouds,overcast clouds,3/1/2016 9:00,5265,high
None,275.09,0.0,0.0,90,Mist,mist,1/21/2017 19:00,3221,medium
None,291.35,0.0,0.0,1,Clear,sky is clear,9/17/2017 16:00,4585,high
None,280.02,0.0,0.0,1,Clear,sky is clear,5/10/2018 7:00,6197,very high
None,280.68,0.0,0.0,90,Clouds,overcast clouds,9/29/2018 19:00,3818,medium
None,289.37,0.0,0.0,0,Mist,mist,8/1/2013 4:00,851,very low
None,299.02,0.0,0.0,1,Clear,sky is clear,7/12/2018 3:00,364,very low
None,304.94,0.0,0.0,40,Clouds,scattered clouds,7/21/2016 15:00,5210,high
None,290.36,0.0,0.0,0,Clear,Sky is Clear,8/14/2016 8:00,1591,low
None,291.08,0.0,0.0,90,Haze,haze,8/27/2017 2:00,634,very low
None,268.62,0.0,0.0,1,Clear,sky is clear,1/30/2018 17:00,5944,very high
None,270.08,0.0,0.0,90,Haze,haze,1/25/2018 17:00,5883,very high
None,266.09,0.0,0.0,90,Mist,mist,1/3/2013 21:00,2046,low
None,294.1,0.0,0.0,1,Clear,sky is clear,8/30/2016 10:00,4790,high
None,275.79,0.0,0.0,75,Clouds,broken clouds,3/23/2017 2:00,265,very low
None,292.47,0.0,0.0,40,Clouds,scattered clouds,8/1/2018 3:00,409,very low
None,295.931,0.0,0.0,92,Clouds,overcast clouds,10/15/2016 17:00,4165,medium
None,278.25,0.0,0.0,90,Fog,fog,11/17/2013 5:00,467,very low
None,298.3,0.0,0.0,90,Rain,light rain,8/9/2015 12:00,4602,high
None,274.35,0.0,0.0,90,Mist,mist,12/14/2015 11:00,4086,medium
None,291.89599999999996,0.0,0.0,92,Rain,moderate rain,6/24/2015 22:00,2119,low
None,275.65,0.0,0.0,90,Drizzle,drizzle,3/27/2016 6:00,737,very low
None,297.58,0.0,0.0,0,Clear,Sky is Clear,6/17/2016 10:00,5170,high
None,276.426,0.0,0.0,48,Clouds,scattered clouds,10/31/2016 1:00,329,very low
None,287.48,0.0,0.0,90,Mist,mist,9/20/2018 1:00,349,very low
None,289.14,0.0,0.0,1,Clear,sky is clear,9/3/2017 0:00,1517,low
None,261.44,0.0,0.0,90,Clouds,overcast clouds,2/28/2014 13:00,4973,high
None,260.81,0.0,0.0,90,Mist,mist,12/9/2013 0:00,471,very low
None,285.08,0.0,0.0,1,Clear,sky is clear,10/23/2017 3:00,360,very low
None,259.0,0.0,0.0,75,Clouds,broken clouds,2/7/2018 22:00,1653,low
None,273.22,0.0,0.0,40,Mist,mist,4/6/2016 7:00,6970,very high
None,302.23,0.0,0.0,1,Clear,sky is clear,9/16/2018 12:00,3978,medium
None,262.3,0.0,0.0,90,Haze,haze,2/3/2018 8:00,2552,low
None,295.4,8.4,0.0,90,Drizzle,light intensity drizzle,6/28/2014 17:00,3628,medium
None,273.85,0.38,0.0,64,Rain,light rain,12/18/2013 14:00,5389,high
None,276.8,0.0,0.0,0,Clear,sky is clear,11/16/2012 13:00,5488,high
None,296.9,0.0,0.0,75,Clouds,broken clouds,9/15/2018 0:00,1179,very low
None,292.86,0.0,0.0,90,Drizzle,drizzle,6/19/2018 18:00,4546,high
None,283.35,0.0,0.0,90,Clouds,overcast clouds,5/11/2018 23:00,1740,low
None,271.33,0.0,0.0,90,Mist,mist,1/8/2016 19:00,3233,medium
None,270.536,0.0,0.0,0,Clear,Sky is Clear,2/14/2017 4:00,831,very low
None,257.29,0.0,0.0,64,Snow,light snow,1/21/2014 23:00,845,very low
None,282.72,0.0,0.0,40,Clouds,scattered clouds,4/28/2018 12:00,5453,high
None,285.5,0.0,0.0,90,Drizzle,drizzle,10/12/2017 5:00,2982,medium
None,275.28,0.0,0.0,75,Drizzle,drizzle,11/2/2017 7:00,6258,very high
None,291.16,0.0,0.0,1,Mist,mist,7/23/2018 2:00,354,very low
None,273.93,0.0,0.0,90,Clouds,overcast clouds,4/10/2018 11:00,4714,high
None,291.75,0.0,0.0,90,Drizzle,drizzle,7/20/2018 8:00,5339,high
None,260.6,0.0,0.0,1,Clear,sky is clear,3/22/2014 6:00,1217,very low
None,262.19,0.0,0.0,64,Clouds,broken clouds,11/12/2013 4:00,825,very low
None,264.05,0.0,0.0,1,Mist,mist,2/27/2013 2:00,263,very low
None,274.88,0.0,0.0,90,Drizzle,light intensity drizzle,11/4/2017 8:00,2790,low
None,296.93,0.0,0.0,40,Clouds,scattered clouds,5/28/2014 12:00,5039,high
None,297.18,0.0,0.0,90,Thunderstorm,proximity thunderstorm,9/5/2016 13:00,3804,medium
None,290.51,0.0,0.0,90,Clouds,overcast clouds,6/1/2016 19:00,3538,medium
