author,text
shakespeare,barn well goodnight meet horatio marcellu riual watch bid make hast enter horatio marcellu fran think hear
shakespeare,stand hor friend thi ground mar leig men dane fran
shakespeare,giue good night mar farwel honest soldier hath relieu fra barnardo ha place giue goodnight exit fran
shakespeare,mar holla barnardo bar say horatio hor peec
shakespeare,bar welcom horatio welcom good marcellu mar ha thi thing appear night bar haue seen noth
shakespeare,mar horatio sai ti fantasi let beleef take hold touch thi dread sight twice seen vs therefor haue intreat along vs watch minut thi night thi apparit come may approu eye speak hor tush tush twill appear bar sit let vs onc assail ear fortifi stori two night haue seen ' ]
shakespeare,hor well sit let vs hear barnardo speak thi barn last night yond starr westward pole made hi cours illum part heauen burn marcellu self bell beat one mar peac break thee enter ghost
shakespeare,look come barn figur like king dead mar thou art scholler speak horatio barn
shakespeare,look like king mark horatio hora like harrow fear wonder barn would spoke mar
shakespeare,question horatio hor art thou vsurp st thi time night togeth fair warlik form maiesti buri denmark sometim march heauen charg thee speak mar offend barn
shakespeare,see stalk away hor stay speak speak charg thee speak exit ghost mar ti gone answer ]
shakespeare,barn horatio trembl look pale thi someth fantasi think hor befor god might thi beleeu without sensibl true auouch mine eye
shakespeare,mar like king hor thou art thi self wa veri armour th ambiti norwey combat frown onc angri parl smot sled pollax ice ti strang mar
shakespeare,thu twice befor iust thi dead hour martial stalk hath gone watch hor particular thought work know gross scope opinion thi boad strang errupt state mar good sit & tell know whi thi strict obseru watch nightli toyl subiect land whi dayli cast brazon cannon forraign mart implement warr whi impress ship wright whose sore task diuid sunday week might toward thi sweati hast doth make night ioynt labour day inform hor
shakespeare,least whisper goe last king whose imag euen appear vs wa know fortinbra norway thereto prick emul pride dar combat valiant hamlet thi side known world esteem slay thi fortinbra seal compact well ratifi law heraldri forfeit hi life hi land stood seiz conqueror moiti compet wa gage king return inherit fortinbra bin vanquish cou nant carriag articl design hi fell hamlet sir young fortinbra vnimprou mettl hot full hath skirt norway heer shark vp list landless resolut food diet enterpr hath stomack doth well appear vnto state recouer vs strong hand term compulsatiu foresaid land hi father lost thi take main motiu prepar sours thi watch cheef head thi post hast romag land enter ghost soft behold loe come ile cross though blast stay illus thou hast ani sound vse voyc speak
shakespeare,ani good thing done may thee eas grace speak thou art priuy thi countri fate happili foreknow may auoyd oh speak thou hast vp hoord thi life extort treasur womb earth ( say spirit oft walk death speak stay speak stop marcellu mar
shakespeare,shall strike partizan hor stand barn ti heer hor
shakespeare,ti heer mar ti gone exit ghost wrong maiestical offer shew violenc ayr invulner vain blow malici mockeri barn '
shakespeare,wa speak cock crew hor start like guilti thing vpon fearful summon haue heard cock trumpet day doth hi lofti shrill sound throat awak god day hi warn whether sea fire earth ayr th extrauag er spirit hye hi confin truth heerein thi present obiect made probat mar
shakespeare,fade crow cock say euer gainst season come wherein sauiour birch celebr bird dawn singeth night long say spirit walk abroad night wholsom planet strike faieri talk witch hath power charm hallow graciou time hor haue heard part beleeu look morn russet mantl clad walk dew yon high eastern hill break watch vp aduic let vs impart haue seen night vnto yong hamlet vpon life thi spirit dumb vs speak consent shall acquaint needful loue fit duti
shakespeare,mar let pray thi morn know shall find conueni exeunt scena secunda enter claudiu king denmark gertrud queen hamlet poloniu laert hi sister ophelia lord attend king
shakespeare,though yet hamlet deer brother death memori green vs befit bear heart greef whole kingdom contract one brow woe yet farr hath discret fought natur wisest sorrow think togeth remembr selu therefor sometim sister queen th imperial ioyntress thi warlik state haue twere defeat ioy one auspici one drop eye mirth funeral dirg marriag equal scale weigh delight dole taken wife haue heerein barr better wisedom haue freeli gone thi affair along thank follow know young fortinbra hold weak supposal worth think late deer brother death state disioynt frame colleagu dream hi aduantag hath fayl pester vs messag import surrend land lost hi father bond law valiant brother much enter voltemand corneliu self thi time meet thu much business
shakespeare,haue heer writ norway vncle young fortinbra impot bedrid scars hear thi hi nephew purpos suppress hi gate heerein leui list full proport made hi subiect heer dispatch good corneliu voltemand bear thi greet old norway giu personal power business king scope dilat articl allow farewel let hast commend duti volt thing shew duti king doubt noth heartili farewel
shakespeare,exit voltemand corneliu laert new told vs suit laert speak reason dane loos voyc would st thou beg laert shall offer thi ask
shakespeare,head natiu heart hand instrumental mouth throne denmark thi father would st thou haue laert laer dread lord leaue fauour return franc whenc though willingli came denmark shew duti coron yet must confess duti done thought wish bend toward franc bow graciou leaue pardon king haue father leaue
shakespeare,say polloniu pol hath lord beseech giue leaue go king take thi fair hour laert time thine thi best grace spend thi cosin hamlet sonn ham
shakespeare,littl kin less kind king cloud still hang ham lord much th sun queen
shakespeare,good hamlet cast thi nightli colour let thine eye look like friend denmark euer thi veyl lid seek thi nobl father dust thou know st ti common liue must dye pass natur etern ham madam common queen whi seem particular thee
shakespeare,"ham seem madam nay know seem ti alon inki cloak good mother customari suit solemn black windi suspir forc breath fruitful riuer eye deiect hauiour visag togeth form mood shew grief denot truli inde seem action man might play haue within passeth show trap suit woe king ti sweet commend natur hamlet giue mourn duti father must know father lost father father lost lost hi suruiuer bound filial oblig , term obsequi sorrow"
shakespeare,"perseuer obstin condol cours impiou stubbornness ti vnmanli greef shew incorrect heauen heart vnfortifi mind impati vnderstand simpl vnschool know must common ani vulgar thing senc whi peeuish opposit take heart fye ti fault heauen fault dead fault natur reason absurd whose common theam death father still hath cri first coars till dy day thi must pray throw earth thi vnpreuayl woe think vs father let world take note immedi throne less nobil loue deerest father bear hi sonn impart toward intent go back school wittenberg retrograd desir beseech bend remain heer cheer comfort eye cheefest courtier cosin , sonn qu"
shakespeare,let thi mother lose prayer hamlet prythe stay vs go wittenberg ham shall best obey madam king whi ti lou fair repli self denmark madam come thi gentl vnforc accord hamlet sit smile heart grace whereof iocond health denmark drink day great cannon clowd shall tell king rouc heauen shall bruit respeak earthli thunder
shakespeare,come away exeunt manet hamlet ham oh thi solid flesh would melt thaw resolu self dew euerlast fixt hi cannon gainst self slaughter god god
shakespeare,weari stale flat vnprofit seem vse thi world fie oh fie fie ti vnweed garden grow seed thing rank gross natur possess meer come thi two month dead nay much two excel king wa thi hiperion satyr lou mother might beteen wind heauen visit face roughli heauen earth must rememb whi would hang encreas appetit grown fed yet within month let think frailti thi name woman '
shakespeare,littl month ere shooe old follow poor father bodi like niob tear whi euen heauen beast want discours reason would haue mourn longer marri mine vnkle father brother like father hercul within moneth ere yet salt vnrighteou tear left flush gaul eye marri
shakespeare,wick speed post dexter incestu sheet come good break heart must hold tongu enter horatio barnardo marcellu hor hail lordship ham
shakespeare,glad see well horatio forget self hor lord poor seruant euer ham sir good friend ile chang name make wittenberg horatio marcellu
shakespeare,mar good lord ham veri glad see good euen sir faith make wittemberg hor
shakespeare,truant disposit good lord ham would haue enemi say shall doe mine ear violenc make truster report self know truant affair elsenour wee l teach drink deep ere depart hor
shakespeare,lord came see father funeral ham pray thee doe mock fellow student think wa see mother wed hor inde lord follow hard vpon ham
shakespeare,thrift thrift horatio funeral bakt meat coldli furnish forth marriag tabl would met dearest foe heauen ere euer seen day horatio father think see father hor oh lord ham mind eye horatio hor
shakespeare,saw onc wa goodli king ham wa man take shall look vpon hi like hor lord think saw yesternight ham
shakespeare,saw hor lord king father ham king father
