Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
2004-06-23,7:00:00,3.8,23.1,117,20.5,52.3,,
2005-02-20,8:00:00,0.7,1.5,81,8.0,53.8,,
2004-04-28,21:00:00,2.7,13.1,129,19.8,46.8,184.34565769999998,213.1770319
2005-02-21,0:00:00,1.4,3.3,112,6.7,62.8,,
2004-02-08,8:00:00,-200.0,17.8,-200,27.1,54.4,,
2004-03-18,16:00:00,2.8,16.8,169,27.1,23.1,25.63712989,52.238431799999994
2004-11-03,21:00:00,3.9,12.8,136,9.1,64.0,22.89370269,56.77953492
2004-12-14,9:00:00,4.4,27.2,139,7.6,70.6,,
2005-08-03,12:00:00,1.9,7.4,191,13.7,17.4,,
2004-08-26,18:00:00,1.9,-200.0,88,-200.0,-200.0,,
2004-02-05,0:00:00,2.3,8.4,99,17.2,59.3,40.46356468,157.0863231
2004-04-29,11:00:00,1.5,9.0,91,25.4,25.0,189.94669430000002,220.32911800000002
2004-10-16,18:00:00,-200.0,14.0,-200,19.2,46.3,,
2004-12-30,2:00:00,-200.0,1.8,-200,9.4,45.4,,
2005-03-23,22:00:00,2.4,12.1,172,17.7,39.7,,
2005-03-23,23:00:00,2.3,13.0,158,16.7,45.2,,
2004-03-10,5:00:00,-200.0,3.3,-200,20.1,65.3,,
2005-02-21,22:00:00,1.4,4.4,143,5.6,71.9,,
2004-08-17,18:00:00,-200.0,4.2,-200,36.1,20.7,,
2005-03-31,17:00:00,1.5,6.5,114,21.4,36.4,,
2004-07-17,15:00:00,1.0,4.6,66,39.7,13.5,,
2004-05-06,19:00:00,2.4,16.1,111,26.6,37.9,,
2004-12-24,15:00:00,6.1,16.9,204,10.8,52.4,,
2004-05-14,5:00:00,1.2,6.5,102,16.0,58.3,124.7013882,67.27415331
2004-04-04,9:00:00,-200.0,8.0,-200,18.1,49.8,133.1106686,167.4939168
2004-07-11,2:00:00,1.4,6.9,79,17.5,59.4,,
2004-12-18,12:00:00,1.0,3.9,92,16.6,19.9,,
2004-11-04,1:00:00,1.2,4.0,63,11.0,56.6,156.952744,141.44391330000002
2004-10-27,16:00:00,2.1,13.4,102,19.9,65.3,,
2005-03-17,16:00:00,2.2,10.9,161,27.8,20.0,,
2004-08-24,3:00:00,0.5,2.1,-200,21.2,43.8,,
2004-03-11,4:00:00,-200.0,2.9,37,16.4,74.4,,
2005-10-02,14:00:00,2.4,-200.0,128,-200.0,-200.0,,
2005-02-22,3:00:00,0.4,0.6,-200,2.5,86.6,,
2004-08-19,10:00:00,1.2,6.5,47,32.5,39.4,,
2005-02-04,19:00:00,1.2,3.5,124,15.5,33.9,,
2004-05-08,16:00:00,-200.0,7.0,102,23.9,69.1,,
2004-04-26,6:00:00,0.8,3.4,72,14.0,43.8,183.657221,200.4548312
2004-10-19,18:00:00,-200.0,23.6,-200,21.2,61.7,,
2004-08-04,3:00:00,0.8,3.3,-200,7.6,80.6,155.0913966,154.82726090000003
2005-01-14,0:00:00,2.7,8.8,112,7.6,73.0,,
2004-10-30,2:00:00,1.5,6.5,84,16.9,81.4,,
2005-02-15,4:00:00,-200.0,0.5,30,6.9,39.1,,
2004-05-08,12:00:00,-200.0,10.2,108,36.8,27.2,,
2005-03-31,15:00:00,1.0,3.7,89,22.5,32.9,,
2004-11-08,22:00:00,1.4,7.7,54,29.4,50.0,,
2005-01-30,10:00:00,0.8,1.4,82,4.6,39.0,,
2004-11-07,14:00:00,0.2,2.5,19,32.2,20.0,,
2004-10-25,23:00:00,1.9,10.7,67,18.5,70.4,,
2005-01-18,6:00:00,0.9,3.5,106,4.2,57.1,,
2004-07-18,23:00:00,1.2,11.0,101,27.9,30.4,,
2005-06-03,8:00:00,0.6,1.0,86,5.9,54.8,,
2005-03-25,13:00:00,2.3,17.0,169,20.4,49.8,,
2004-08-22,22:00:00,-200.0,6.1,-200,25.7,38.5,,
2005-11-02,10:00:00,5.4,-200.0,291,-200.0,-200.0,,
2004-03-05,22:00:00,1.1,5.3,70,19.5,57.1,59.94493807,174.4062931
2004-12-24,9:00:00,6.1,20.4,165,6.1,60.5,,
2004-09-21,2:00:00,0.6,3.1,50,22.1,49.8,,
2005-10-03,20:00:00,5.4,23.8,245,12.8,22.8,,
2004-04-30,7:00:00,3.0,18.3,111,16.6,68.2,57.16076508,131.6649621
2005-03-26,8:00:00,1.7,9.0,93,16.5,68.1,,
2004-05-27,13:00:00,-200.0,12.1,-200,27.5,20.9,,
2004-06-22,1:00:00,0.7,4.1,49,20.0,50.9,,
2004-12-13,22:00:00,2.0,10.9,120,10.1,66.2,,
2005-02-24,21:00:00,3.5,14.1,262,6.0,78.0,,
2004-10-27,23:00:00,1.3,7.0,60,16.0,75.9,,
2004-08-18,17:00:00,1.7,9.1,78,36.8,26.2,,
2004-12-08,19:00:00,1.6,8.7,86,32.1,38.7,,
2004-09-04,23:00:00,2.3,8.4,95,12.0,67.9,147.2551583,166.1563804
2004-03-17,3:00:00,0.7,2.6,-200,13.1,57.9,26.34273913,58.62736159
2005-01-17,13:00:00,3.1,14.5,176,11.1,33.3,,
2004-10-08,11:00:00,2.2,12.7,95,36.5,28.9,,
2004-01-08,6:00:00,0.4,2.6,30,23.3,62.0,,
2004-12-17,12:00:00,3.6,-200.0,213,-200.0,-200.0,,
2005-07-03,23:00:00,1.8,6.5,181,3.9,43.5,,
2004-04-29,20:00:00,4.3,19.2,122,18.6,57.6,41.08186489,133.4923753
2004-08-12,1:00:00,1.9,7.0,81,14.7,60.3,,
2004-08-10,14:00:00,3.2,18.0,98,28.0,39.6,,
2005-09-02,6:00:00,0.6,-200.0,100,-200.0,-200.0,,
2004-04-09,9:00:00,2.0,10.3,-200,26.7,43.0,,
2005-03-17,12:00:00,2.2,11.1,189,24.3,24.7,,
2004-08-07,11:00:00,3.2,20.3,189,33.4,26.8,,
2004-04-15,21:00:00,4.6,19.8,134,16.2,53.2,148.2307587,158.2887124
2004-10-05,23:00:00,1.1,6.4,86,16.0,56.5,128.89310559999998,64.55872902
2004-05-07,20:00:00,2.5,13.6,125,30.7,28.9,,
2005-12-01,19:00:00,5.7,28.4,182,14.1,57.8,,
2004-07-07,8:00:00,4.1,27.9,141,26.9,34.4,,
2004-11-22,12:00:00,2.3,20.1,224,7.3,50.6,,
2004-05-31,20:00:00,1.1,10.7,96,21.7,46.9,,
2004-06-19,9:00:00,1.6,9.7,99,27.0,39.9,,
2005-03-21,14:00:00,2.1,10.0,131,23.3,35.8,,
2004-05-16,13:00:00,0.9,4.8,56,30.6,19.4,119.09759270000002,61.9485313
2004-12-22,0:00:00,1.5,6.6,133,5.8,42.5,,
2004-02-06,18:00:00,-200.0,10.5,53,27.2,42.5,,
2004-09-21,7:00:00,5.6,31.4,133,18.2,66.1,,
2005-02-28,5:00:00,0.3,0.3,25,3.6,50.3,,
2004-12-16,22:00:00,5.4,-200.0,186,-200.0,-200.0,,
2004-08-21,11:00:00,-200.0,3.1,-200,30.4,30.8,,
2005-02-15,9:00:00,2.1,8.0,220,6.5,39.5,,
2004-07-08,13:00:00,1.1,6.0,64,37.5,24.7,,
2004-12-10,6:00:00,1.2,6.0,74,17.8,60.6,,
2005-03-25,6:00:00,0.6,2.5,81,13.7,78.0,,
2004-03-28,19:00:00,1.9,6.2,94,14.1,40.2,78.57372224,107.27790139999999
2004-04-21,2:00:00,-200.0,3.2,-200,13.2,61.7,174.0635757,215.94760950000003
2004-03-05,17:00:00,3.9,23.6,128,26.4,34.6,44.45259213,156.554899
2004-03-08,22:00:00,-200.0,10.3,97,28.8,48.8,,
2005-10-02,7:00:00,1.9,-200.0,156,-200.0,-200.0,,
2005-01-04,12:00:00,1.1,4.0,115,19.2,29.5,,
2004-07-09,17:00:00,2.3,11.2,-200,31.7,20.3,,
2004-09-15,1:00:00,-200.0,2.6,-200,21.4,74.0,,
2004-09-04,1:00:00,1.8,-200.0,97,-200.0,-200.0,144.1795067,162.5024477
2004-02-07,22:00:00,2.1,12.7,122,26.1,31.1,,
2005-12-03,10:00:00,0.6,6.2,130,15.0,48.6,,
2004-11-20,1:00:00,2.7,4.0,126,12.0,14.5,,
2004-05-25,19:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
2005-03-03,15:00:00,1.5,5.4,151,6.0,70.1,,
2004-08-06,9:00:00,5.0,27.1,174,23.9,44.4,,
2004-07-25,11:00:00,0.9,3.6,66,27.6,43.7,,
2004-03-19,6:00:00,0.7,2.3,61,12.3,66.3,31.53442054,50.45675043
2004-05-28,14:00:00,-200.0,13.5,-200,28.5,25.8,,
2005-03-24,17:00:00,2.2,10.3,143,22.2,36.2,,
2004-09-26,19:00:00,3.3,10.7,127,20.3,35.5,,
2005-03-25,11:00:00,1.6,9.5,117,20.4,50.5,,
2004-09-14,20:00:00,-200.0,6.7,-200,20.3,77.2,,
2004-11-29,23:00:00,1.0,3.9,69,16.0,61.6,,
2004-11-08,19:00:00,1.7,10.1,69,33.8,34.5,,
2004-04-24,14:00:00,2.0,11.0,95,24.3,41.8,184.4853198,201.3031909
2004-06-13,2:00:00,0.6,3.4,36,26.2,43.6,,
2004-10-21,10:00:00,2.6,15.6,105,25.5,52.3,,
2004-10-26,19:00:00,6.2,36.6,134,22.2,61.0,,
2004-09-26,11:00:00,1.0,3.5,61,22.0,32.2,,
2004-08-25,12:00:00,1.7,8.7,78,33.9,36.0,,
2004-08-31,20:00:00,2.0,10.3,87,26.2,47.8,,
2004-03-04,18:00:00,-200.0,17.1,-200,23.7,28.6,71.86625997,109.13674509999998
2005-01-27,11:00:00,1.3,3.5,125,7.0,38.4,,
2004-08-13,12:00:00,1.1,5.3,89,35.8,27.7,,
2004-05-23,23:00:00,1.0,4.2,76,19.2,42.3,110.7674178,67.84371351
2004-08-20,23:00:00,-200.0,6.9,-200,27.3,49.1,,
2004-04-12,17:00:00,2.3,8.3,120,12.7,84.4,,
2004-05-08,18:00:00,-200.0,9.4,99,21.6,78.5,,
2004-07-15,4:00:00,-200.0,2.5,37,21.6,44.0,,
2004-09-22,4:00:00,0.6,3.8,44,18.3,70.8,,
2004-07-07,1:00:00,1.6,9.2,95,26.3,33.7,,
2004-12-20,6:00:00,0.6,0.7,39,8.6,58.8,,
2004-11-26,17:00:00,7.7,36.0,233,15.5,61.2,,
2005-01-28,14:00:00,2.1,7.3,174,4.7,47.2,,
2005-10-01,21:00:00,3.3,14.6,136,13.2,69.1,,
2004-06-04,8:00:00,6.2,33.7,129,16.2,52.5,147.3496272,141.100109
2004-11-12,4:00:00,0.8,2.7,83,11.5,34.2,,
2005-03-14,2:00:00,0.3,5.3,123,9.9,68.9,,
2004-10-14,12:00:00,-200.0,9.7,-200,21.5,41.2,,
2005-11-02,17:00:00,6.6,-200.0,326,-200.0,-200.0,,
2005-03-30,6:00:00,0.8,3.8,78,11.0,73.1,,
2005-01-04,17:00:00,1.5,5.1,147,19.3,24.7,,
2004-11-23,8:00:00,4.5,24.0,139,9.5,77.9,,
2004-07-26,3:00:00,-200.0,2.2,-200,25.9,46.3,,
2004-10-12,5:00:00,0.3,0.5,27,12.0,37.3,,
2004-05-10,11:00:00,-200.0,19.3,-200,26.0,43.8,,
2004-03-26,1:00:00,1.4,4.8,91,9.7,61.6,75.77626409,113.0842172
2004-12-06,14:00:00,1.2,7.2,68,36.0,20.5,,
2004-01-09,9:00:00,3.9,18.7,142,26.3,43.1,,
2004-04-19,22:00:00,-200.0,5.0,-200,10.2,74.0,182.5482978,218.2443111
2004-07-30,9:00:00,-200.0,22.0,160,26.8,46.6,,
2004-06-05,23:00:00,1.8,7.3,81,14.1,64.9,31.17488775,140.42306630000002
2004-04-25,4:00:00,-200.0,1.2,33,12.5,51.2,172.5845805,202.5994513
2004-01-07,10:00:00,2.7,13.3,149,31.6,39.4,,
2005-01-13,10:00:00,3.9,15.7,158,9.7,70.1,,
2004-10-26,23:00:00,1.6,7.5,78,17.7,78.8,,
2004-09-09,16:00:00,2.9,16.2,175,38.4,13.8,,
2004-07-07,0:00:00,2.1,14.3,99,26.9,32.6,,
2004-11-21,18:00:00,2.4,10.9,179,11.7,32.7,,
2004-04-21,14:00:00,-200.0,9.6,-200,26.3,24.8,182.176298,219.7454699
2004-05-23,5:00:00,0.3,2.1,37,17.7,56.0,118.8079076,67.89121192
2004-03-12,18:00:00,5.1,24.0,134,16.5,71.7,,
2004-03-31,16:00:00,2.3,10.1,111,15.7,50.9,70.71146244,120.18605009999999
2004-07-06,14:00:00,2.5,16.0,127,33.7,21.3,,
2004-05-18,15:00:00,2.3,13.8,127,32.2,18.9,116.68291310000001,67.29840407
2004-05-05,2:00:00,0.5,1.5,28,15.7,64.5,52.43756913,134.8134304
2004-07-23,5:00:00,0.8,5.8,70,23.6,51.5,,
2004-04-18,4:00:00,-200.0,3.2,-200,14.3,69.6,189.9147467,201.62171669999998
2004-08-11,6:00:00,0.3,0.6,26,10.9,50.1,,
2004-11-25,3:00:00,2.1,8.7,-200,5.1,84.0,,
2004-11-05,3:00:00,0.2,1.6,-200,12.8,66.0,120.7333889,68.90557473
2004-11-27,2:00:00,3.8,14.9,122,12.4,78.4,,
2004-08-11,11:00:00,1.3,4.5,117,12.4,44.1,,
2004-11-12,17:00:00,2.5,11.5,131,16.1,23.4,,
2005-01-21,3:00:00,1.3,4.6,-200,5.9,62.1,,
2004-07-23,7:00:00,2.9,20.1,95,24.5,48.3,,
2005-03-14,0:00:00,0.4,3.8,134,13.2,55.9,,
2004-12-21,20:00:00,3.9,18.3,175,6.5,41.7,,
2004-11-22,13:00:00,3.0,23.5,235,7.8,49.0,,
2004-09-09,4:00:00,0.2,2.3,68,21.4,35.7,,
2004-05-13,1:00:00,1.2,4.7,75,16.4,50.5,111.98970109999999,60.76384511
2004-07-12,9:00:00,3.4,16.8,114,12.5,65.8,,
2004-04-11,6:00:00,0.7,4.7,46,15.8,73.5,,
2004-05-12,4:00:00,1.0,2.8,81,12.3,67.5,,
2004-07-10,17:00:00,5.4,28.8,111,28.0,38.5,,
2004-08-13,14:00:00,0.7,3.3,56,33.6,28.8,,
2004-04-16,3:00:00,1.0,2.7,-200,12.9,68.5,132.2408346,144.7849689
2004-06-18,5:00:00,0.4,2.6,36,21.9,50.1,,
2004-08-24,19:00:00,1.4,6.8,65,29.8,43.4,,
2004-11-13,9:00:00,2.1,10.7,128,15.6,62.0,,
2005-02-13,20:00:00,2.1,7.8,179,13.9,43.8,,
2004-06-21,5:00:00,0.5,3.5,43,18.2,57.6,,
2004-08-18,15:00:00,-200.0,7.0,-200,35.6,28.5,,
2004-04-07,8:00:00,1.1,6.1,69,23.7,54.3,,
2004-03-10,17:00:00,-200.0,7.7,-200,26.9,44.4,,
2004-04-08,7:00:00,-200.0,19.3,-200,26.2,52.8,,
2004-12-27,2:00:00,1.1,2.7,92,11.6,68.9,,
2004-07-27,3:00:00,-200.0,2.0,-200,26.0,40.6,,
2004-10-17,19:00:00,-200.0,12.7,-200,18.2,46.0,,
2004-04-09,4:00:00,0.8,4.7,-200,23.0,52.7,,
2005-01-28,16:00:00,1.3,3.9,138,3.4,50.7,,
2005-03-26,6:00:00,0.1,4.9,83,16.1,70.0,,
2005-01-19,0:00:00,0.9,6.6,124,9.5,83.8,,
2004-11-07,18:00:00,0.7,4.5,65,29.6,24.1,,
2004-12-22,10:00:00,2.3,8.7,161,7.8,42.0,,
2005-04-02,17:00:00,1.9,8.8,184,11.4,32.6,,
2004-04-06,7:00:00,-200.0,17.0,-200,20.6,49.0,,
2004-11-15,17:00:00,2.6,11.5,164,13.5,27.9,,
2004-01-08,1:00:00,1.8,9.8,70,25.7,50.7,,
2005-08-01,17:00:00,4.6,17.9,192,13.0,61.9,,
2004-02-05,2:00:00,0.9,5.5,55,16.4,62.2,35.39743714,152.6464493
2005-05-02,11:00:00,0.9,3.8,147,9.0,34.5,,
2004-09-18,16:00:00,1.3,5.3,73,29.1,26.8,,
2004-05-13,4:00:00,-200.0,1.0,25,16.2,53.0,114.33120819999999,65.93037354
2005-03-29,17:00:00,3.3,16.7,155,18.3,53.9,,
2004-08-12,8:00:00,1.0,3.2,68,12.8,66.3,,
2004-11-28,17:00:00,3.2,8.6,132,11.2,70.9,,
2004-02-11,18:00:00,7.9,44.1,158,23.0,62.1,,
2005-08-02,7:00:00,1.0,3.0,146,5.9,45.1,,
2004-10-13,11:00:00,-200.0,6.9,-200,17.4,47.6,,
2004-07-19,14:00:00,-200.0,10.1,123,40.5,14.9,,
2004-01-12,7:00:00,1.4,7.0,96,8.7,80.8,,
2004-04-25,20:00:00,2.5,8.2,101,16.6,34.0,185.5533334,217.1693078
2004-06-09,6:00:00,0.7,3.1,-200,23.7,49.2,,
2004-04-21,8:00:00,-200.0,40.3,-200,14.0,58.2,187.2461241,204.2801212
2004-06-10,15:00:00,-200.0,17.1,-200,27.4,43.9,,
2004-06-18,0:00:00,1.8,10.6,105,24.0,47.3,,
2004-05-24,9:00:00,1.3,6.9,56,19.2,23.8,127.64891999999999,70.45313487
2004-05-06,0:00:00,2.7,12.9,-200,21.1,48.1,,
2005-12-01,10:00:00,4.4,19.6,170,9.9,73.3,,
2005-05-01,21:00:00,2.7,11.9,144,13.4,65.3,,
2004-07-10,8:00:00,-200.0,37.1,-200,20.9,62.4,,
2005-02-01,23:00:00,3.1,-200.0,162,-200.0,-200.0,,
2005-09-01,10:00:00,0.9,3.5,71,13.7,60.4,,
2004-05-18,3:00:00,0.2,1.2,-200,21.2,32.9,126.9346676,65.05597902
2004-08-31,15:00:00,1.9,11.0,101,33.8,25.8,,
2004-08-05,4:00:00,-200.0,1.2,-200,10.9,67.5,116.1493664,70.73440623
2004-04-15,2:00:00,-200.0,2.1,-200,10.7,62.3,133.0760875,163.3281933
2004-06-29,0:00:00,1.5,9.7,80,27.8,40.0,,
2004-05-09,18:00:00,1.1,4.3,-200,31.6,18.0,,
2004-08-28,10:00:00,1.8,9.1,102,29.9,30.5,,
2004-04-19,1:00:00,-200.0,4.2,-200,14.1,70.1,188.00668190000002,211.67158909999998
2005-06-02,2:00:00,1.4,5.0,172,3.1,47.1,,
2005-03-02,1:00:00,1.5,6.0,153,3.9,51.6,,
2005-03-20,21:00:00,4.0,12.3,179,15.6,58.0,,
2004-02-06,3:00:00,-200.0,5.2,-200,18.5,70.7,,
2004-03-04,3:00:00,0.9,3.8,-200,15.1,57.6,87.75662249999999,118.9673229
2004-07-07,2:00:00,0.8,5.1,69,25.7,33.9,,
2005-01-31,23:00:00,1.4,5.4,161,5.1,45.6,,
2004-03-30,17:00:00,2.1,9.7,99,17.3,34.7,81.55814042,118.88525890000001
2004-04-12,0:00:00,3.5,13.7,94,12.6,78.4,,
2004-05-07,21:00:00,1.8,10.7,98,28.8,32.8,,
2004-05-07,12:00:00,2.2,12.2,140,36.2,18.0,,
2005-04-01,12:00:00,3.4,-200.0,191,-200.0,-200.0,,
2005-10-01,0:00:00,2.0,7.4,137,13.7,63.6,,
2004-11-13,6:00:00,1.0,3.8,75,15.2,61.8,,
2004-09-10,22:00:00,1.5,8.9,62,24.9,56.0,,
2005-02-13,0:00:00,4.1,18.0,229,9.9,63.2,,
2004-12-28,20:00:00,-200.0,11.3,-200,12.0,60.8,,
2005-02-21,13:00:00,2.2,9.3,204,8.1,64.8,,
2004-11-04,21:00:00,1.1,3.5,76,15.5,36.7,132.7331087,155.63922390000002
2005-02-27,4:00:00,-200.0,4.6,119,2.8,70.9,,
2004-08-29,15:00:00,-200.0,4.1,-200,34.1,23.4,,
2004-11-11,11:00:00,4.5,21.0,194,11.2,80.7,,
2004-10-18,14:00:00,-200.0,18.5,-200,19.9,55.4,,
2004-08-21,22:00:00,-200.0,5.2,-200,24.9,40.8,,
2004-04-12,23:00:00,1.9,5.6,93,13.5,78.3,,
2004-06-10,11:00:00,-200.0,17.7,-200,25.7,46.4,,
2004-11-20,0:00:00,2.7,3.6,121,12.2,14.0,,
2005-01-29,20:00:00,1.4,3.4,125,2.8,49.0,,
2005-02-18,21:00:00,2.8,10.1,202,8.0,41.3,,
2004-07-19,2:00:00,0.1,2.8,51,26.6,33.0,,
2004-10-23,11:00:00,3.0,16.2,102,23.3,57.5,,
2004-05-05,20:00:00,2.1,9.2,79,15.9,70.7,55.14556803,169.411646
2004-11-09,23:00:00,-200.0,12.4,-200,24.6,47.2,,
2004-09-29,23:00:00,1.2,7.1,101,20.3,47.8,,
2004-12-30,0:00:00,-200.0,2.2,-200,9.7,46.0,,
2004-04-11,12:00:00,-200.0,17.4,120,23.7,49.8,,
2004-04-15,15:00:00,3.0,14.8,114,21.5,30.4,152.2467521,150.3256968
2004-07-27,17:00:00,-200.0,10.7,119,32.4,22.4,,
2005-03-25,20:00:00,5.5,23.7,189,18.8,58.3,,
2005-11-02,4:00:00,1.6,-200.0,91,-200.0,-200.0,,
2004-12-31,22:00:00,-200.0,5.6,-200,9.1,37.2,,
2004-12-20,14:00:00,2.3,3.9,93,9.7,49.8,,
2004-12-27,11:00:00,1.6,6.4,119,13.5,59.9,,
2004-03-20,18:00:00,2.3,12.4,110,18.5,46.3,30.72182407,58.84474023
2005-03-14,21:00:00,4.0,14.2,192,15.3,52.6,,
2004-09-06,14:00:00,2.3,14.0,137,40.6,15.3,,
2004-08-06,18:00:00,3.9,23.6,161,32.5,26.0,,
2004-06-15,11:00:00,2.7,16.0,115,30.3,26.9,,
2004-07-23,22:00:00,1.7,11.0,86,29.0,36.6,,
2004-08-15,1:00:00,0.5,3.0,34,25.7,52.5,,
2005-09-01,3:00:00,0.8,3.4,-200,13.6,62.2,,
2004-09-25,14:00:00,1.0,4.5,12,19.8,31.1,,
2004-06-11,14:00:00,3.8,20.9,132,21.7,54.8,,
2005-07-03,16:00:00,1.4,4.8,167,9.7,26.8,,
2005-03-27,10:00:00,1.4,4.6,90,15.2,81.4,,
2004-06-20,0:00:00,2.3,-200.0,109,-200.0,-200.0,,
2004-07-26,6:00:00,-200.0,6.8,102,25.4,48.5,,
2005-01-13,5:00:00,0.9,3.2,77,7.0,77.3,,
2004-11-19,20:00:00,8.6,27.9,185,15.2,57.5,,
2004-05-31,14:00:00,1.3,13.8,121,30.5,26.2,,
2004-07-24,10:00:00,2.3,13.1,116,32.7,34.5,,
2004-05-29,8:00:00,0.6,4.0,77,18.9,42.1,,
2005-02-26,6:00:00,0.9,2.7,103,4.6,60.5,,
2004-03-18,10:00:00,4.5,21.3,150,17.8,40.5,22.300593799999998,56.19170232
2004-05-09,22:00:00,1.7,6.7,-200,26.3,29.5,,
2004-12-03,6:00:00,0.8,1.8,71,6.8,62.9,20.06541652,54.14697056
2004-04-08,9:00:00,-200.0,10.6,-200,29.9,42.1,,
2004-05-24,15:00:00,1.2,7.5,81,25.8,12.9,126.7116693,65.86705383
2004-07-24,16:00:00,1.1,5.2,53,36.6,28.2,,
2005-01-15,21:00:00,3.6,14.7,168,6.5,67.6,,
2005-12-01,6:00:00,1.4,7.3,98,9.2,78.5,,
2004-07-17,23:00:00,2.4,11.8,120,26.8,29.9,,
2004-08-13,4:00:00,0.5,1.7,11,25.4,63.1,,
2004-03-20,15:00:00,1.7,7.6,87,19.5,42.3,48.67534778,51.13202482
2004-04-08,13:00:00,-200.0,8.7,-200,37.9,25.7,,
2004-07-06,21:00:00,2.0,10.9,116,24.6,41.9,,
2004-04-19,14:00:00,-200.0,7.9,-200,12.1,75.6,170.98986000000002,205.664959
2004-10-10,3:00:00,1.1,4.9,-200,23.5,61.3,,
2004-09-19,12:00:00,2.2,11.0,129,32.2,24.7,,
2004-11-04,14:00:00,0.6,2.3,35,22.2,18.9,127.305521,161.03942759999998
2004-11-11,3:00:00,1.2,5.5,-200,8.1,78.1,,
2004-06-05,15:00:00,3.1,12.7,128,12.3,78.3,55.53862672,159.857421
2004-11-09,6:00:00,-200.0,4.0,-200,20.7,48.4,,
2005-03-23,9:00:00,4.9,27.0,158,17.8,53.3,,
2004-10-23,0:00:00,1.7,10.1,71,20.4,66.7,,
2004-05-23,16:00:00,1.5,6.1,73,25.9,28.7,111.4708021,62.88507331
2004-08-27,20:00:00,2.4,-200.0,124,-200.0,-200.0,,
2004-10-18,13:00:00,-200.0,19.9,-200,21.4,47.2,,
2004-12-26,2:00:00,1.3,3.5,108,11.3,80.1,,
2004-08-20,6:00:00,-200.0,4.5,-200,26.1,59.0,,
2005-04-02,10:00:00,3.1,16.3,274,7.7,49.8,,
2005-06-01,7:00:00,0.7,2.6,69,12.3,62.7,,
2005-03-30,8:00:00,2.9,14.7,117,12.1,67.3,,
2004-11-23,1:00:00,1.1,10.8,118,8.0,75.3,,
2004-03-20,4:00:00,-200.0,2.9,55,13.8,54.6,34.37145988,60.5311835
2004-09-12,5:00:00,0.4,0.7,29,14.4,68.5,,
2004-08-22,9:00:00,-200.0,6.0,-200,25.2,47.4,,
2004-12-16,0:00:00,2.2,-200.0,100,-200.0,-200.0,,
2004-03-28,11:00:00,2.3,9.5,96,19.2,31.3,79.73479089,104.2156552
2004-12-03,8:00:00,4.4,17.9,141,7.3,63.1,28.02018927,55.85884761
2004-10-23,12:00:00,3.4,19.4,118,25.0,52.4,,
2004-03-11,8:00:00,2.2,15.5,75,18.8,62.5,,
2005-02-13,8:00:00,2.8,11.9,149,8.7,83.7,,
2005-07-01,0:00:00,1.3,4.3,98,10.0,70.9,,
2004-10-29,12:00:00,4.2,24.9,116,20.2,86.5,,
2004-09-19,8:00:00,1.3,7.7,68,18.6,60.0,,
2004-12-18,14:00:00,0.8,3.3,68,14.3,18.4,,
2004-05-27,11:00:00,-200.0,8.4,-200,26.4,23.1,,
2005-02-23,18:00:00,2.8,11.4,249,4.8,79.0,,
2004-06-06,23:00:00,1.7,8.4,98,20.0,45.6,,
2005-01-16,23:00:00,1.5,5.2,145,6.6,42.6,,
2004-04-30,18:00:00,4.2,21.0,122,20.8,54.4,47.2368799,141.2341934
2004-12-07,21:00:00,1.5,7.5,95,22.5,36.8,,
2004-08-19,17:00:00,1.7,9.3,63,39.6,24.3,,
2004-05-25,14:00:00,2.4,18.5,138,32.6,9.3,,
2004-12-30,10:00:00,-200.0,5.0,-200,10.8,35.1,,
2004-03-07,18:00:00,1.2,7.3,89,35.3,17.0,,
2004-11-18,9:00:00,5.6,27.8,249,8.9,67.4,,
2004-08-30,1:00:00,-200.0,4.5,-200,23.8,57.8,,
2004-08-15,12:00:00,1.1,4.8,36,38.3,19.8,,
2005-01-15,19:00:00,5.2,20.8,194,7.9,69.9,,
2004-04-04,18:00:00,-200.0,10.0,-200,22.1,39.3,81.6591151,119.27470290000001
2004-03-21,0:00:00,2.8,10.6,107,15.7,58.6,25.68937079,57.61349956
2004-03-10,23:00:00,-200.0,7.8,-200,20.5,64.9,,
2004-12-07,1:00:00,0.8,5.7,68,20.7,46.4,,
2004-11-05,5:00:00,0.6,3.6,48,12.0,68.0,127.053959,63.24343229
2004-09-19,19:00:00,4.4,20.4,188,27.5,38.1,,
2004-03-22,21:00:00,3.3,14.5,124,14.5,49.7,32.94862337,50.2875727
2004-08-30,15:00:00,-200.0,13.1,-200,33.0,31.4,,
2004-10-04,9:00:00,2.0,8.8,84,15.0,53.1,155.4685729,142.07029980000002
2004-08-05,6:00:00,-200.0,2.6,-200,8.7,81.5,123.12802649999999,68.29215937
2004-04-30,2:00:00,1.2,5.9,74,15.7,78.4,58.26459918,147.9906999
2004-01-07,20:00:00,3.4,16.5,149,30.9,30.4,,
2004-12-17,21:00:00,3.1,13.4,137,13.2,72.8,,
2004-07-04,19:00:00,3.1,14.5,129,11.3,71.3,128.9410159,143.27058780000002
2005-01-24,3:00:00,-200.0,1.9,-200,5.8,59.0,,
2004-02-09,23:00:00,-200.0,9.7,-200,27.4,41.4,,
2005-02-03,16:00:00,2.0,9.1,176,11.8,13.5,,
